CLIENTE,RAZÓN SOCIAL,RFC,GRUPO,TIPO DE NEGOCIO,FECHA ALTA,SECTOR ECONÓMICO,SUBSECTOR ECONÓMICO,TIPO DE VENTA,CONTADO ESPECIAL,FECHA ALTA CRÉDITO,CRÉDITO,FECHA INICIO COBERTURA SEGURO,MONTO COBERTURA SEGURO,EMPRESA COBERTURA SEGURO,PLAZO,INTERÉS,ESTATUS,EMPRESA REGISTRO,SUCURSAL REGISTRO,PRODUCTO,DIRECCIÓN FISCAL,VENDEDOR(ES),TELÉFONO(S),GARANTÍA,IMPORTE FIANZA,IMPORTE PAGARÉ,IMPORTE CONTRATO,IMPORTE FILIAL,IMPORTE DISCRECIONAL,FECHA INICIO FIANZA,FECHA FIN FIANZA,FECHA INICIO PAGARÉ,FECHA FIN PAGARÉ,FECHA INICIO CONTRATO,FECHA FIN CONTRATO,FIANZA,FECHA VENC. FIANZA,
7826,IMELDA POLETTE LEYVA HIGUERA,LEHI881006SP8,,GasPetroil,23/12/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," REVOLUCION #1512 BENITO JUAREZ C.P. 85060 Cajeme, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6623266370,",,,,undefined,,,,,,,undefined,undefined,,,
5640,IMELDA URQUIJO BORQUEZ,UUBI750227P88,,GasPetroil,07/05/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," MANUEL J CLOUTHIER #S/N ADOLFO LOPEZ MATEOS C.P. 83170 Hermosillo, Sonora, México",PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD,"6624247562,",,,,undefined,,,,,,,undefined,undefined,,,
3791,IMEX FREIGHT CORP,XEXX010101000,IMEX,Distribuidora,26/05/2022,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali, DIESEL AUTOMOTRIZ PETROIL," MARTIN LUTHER KING ST #2308 . C.P. 92231 CALEXICO, CALIFORNIA, Estados Unidos",ABACOM - Mexicali - JESUS IGNACIO ARAMBULA GARCIA,"6865648125,",,,,undefined,,,,,,,undefined,undefined,,,
3789,IMEX TRANSPORT,XEXX010101000,IMEX,Distribuidora,26/05/2022,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali, DIESEL AUTOMOTRIZ PETROIL," MARTIN LUTHER KING ST #2310 . C.P. 92231 CALEXICO, CALIFORNIA, Estados Unidos",ABACOM - Mexicali - JESUS IGNACIO ARAMBULA GARCIA,"6865648125,",,,,undefined,,,,,,,undefined,undefined,,,
3222,IMPALA TERMINALS MEXICO SA DE CV,IWA100610CYA,,Distribuidora,14/06/2021,MINERIA,,Credito,NO,29/10/2021,"$500,000.00",,$0.00,Abastecedora,7,%0.10000000149,Activo,Petro Smart,Manzanillo, DIESEL AUTOMOTRIZ PETROIL," AV. PASEO DE LA REFORMA #115 LOMAS DE CHAPULTEPEC I SECCION C.P. 11000 Miguel Hidalgo, Ciudad de México, México",PETROSMART - Manzanillo - PORFIRIO NARANJO ESPINOZA,"3143315500,-",,,,undefined,,,,,,,undefined,undefined,,,
5084,IMPORTADORA TABERU DE MEXICO,ITM1810103H0,,GasPetroil,30/01/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," GALEANA #809 CUMURIPA C.P. 85140 Cajeme, Sonora, México","PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - EMPALME SONORA GAS LP - AMADO SABAS GUZMAN REYNAUD","6449971697,",,,,undefined,,,,,,,undefined,undefined,,,
5414,IMPULSORA CASVIL,ICA181101V23,,GasPetroil,12/04/2024,ENERGETICO,GAS LP,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,,,PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD,"6623420225,",,,,undefined,,,,,,,undefined,undefined,,,
468,"IMPULSORA DE TRANSPORTES MEXICANOS, S. A. DE C. V. ",ITM8012013N0,,Distribuidora,13/06/2016,TRANSPORTE,,Credito,NO,13/10/2017,$0.00,,$0.00,Abastecedora,30,%0.10000000149,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," BLVD. ROSENDO G. CASTRO  #.  CENTRO C.P. 81200 Ahome, Sinaloa, México","ABACOM - Mexicali - AMADO SABAS GUZMAN REYNAUD, ABACOM - Tijuana - JORGE ALVAREZ GONZALEZ",",8008210208",,,,undefined,,,,,,,undefined,undefined,,,
2235,IMPULSORA MINERA SANTACRUZ SA DE CV,IMS0910294K2,,Distribuidora,13/11/2019,MINERIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Salamanca, DIESEL AUTOMOTRIZ PETROIL," RIO COLORADO OTE #454 DEL VALLE C.P. 66220 San Pedro Garza García, Nuevo León, México",,",",,,,undefined,,,,,,,undefined,undefined,,,
1609,IMPULSORA REVOLUCION,IRE980703VE6,,Distribuidora,24/07/2018,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana,," MIGUEL HIDALGO Y COSTILLA #8190 CENTRO C.P. 22000 Tijuana, Baja California, México",ABACOM - Tijuana - JORGE ALVAREZ GONZALEZ,"6642340871,664",,,,undefined,,,,,,,undefined,undefined,,,
1608,IMR BONANZA,IBO1506243S8,,Distribuidora,24/07/2018,ENERGETICO,GAS LP,Credito,NO,10/08/2018,$0.00,,$0.00,Abastecedora,30,%0.10000000149,Activo,Abastecedora,Hermosillo, DIESEL AUTOMOTRIZ PETROIL," ANTONIO QUIROGA #114 EL LLANITO C.P. 83174 Hermosillo, Sonora, México","ABACOM - Hermosillo - RENE COTA VALENZUELA, PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD","6621056305,",,,,undefined,,,,,,,undefined,undefined,,,
6312,IN FROST LOGISTICS GK,IFL190205N6A,,GasPetroil,24/10/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," TALIA #357 CONTRY TESORO C.P. 64850 Monterrey, Nuevo León, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"8997555859,",,,,undefined,,,,,,,undefined,undefined,,,
8035,INAMESA,INA161004216,,GasPetroil,06/03/2026,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,EMPALME SONORA GAS LP,," CARRETERA 57 KM 22 #102 Santo domingo C.P. 26193 Nava, Coahuila de Zaragoza, México","PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - EMPALME SONORA GAS LP - AMADO SABAS GUZMAN REYNAUD","6474874251,",,,,undefined,,,,,,,undefined,undefined,,,
6214,INATERRA,INA161206LK1,,GasPetroil,25/09/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," PERIFERICO ADOLFO LOPEZ MATEOS #4293 JARDINES EN LA MONTAÑA C.P. 14210 Tlalpan, Ciudad de México, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6871340844,",,,,undefined,,,,,,,undefined,undefined,,,
460,INDA DE LA HACIENDA SPR DE RI,IHA990915C96,,Distribuidora,01/12/2009,TURISMO,,Credito,NO,13/10/2017,"$271,500.00",,$0.00,Abastecedora,1,%0.1,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL,,,",",,,,undefined,,,,,,,undefined,undefined,,,
213,INDIRA AIDE CASTRO INZUNZA,CAII7803042G5,ALTAMURA,Distribuidora,18/03/2016,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL,,,",",,,,undefined,,,,,,,undefined,undefined,,,
6639,INDIRCO,IND130529II8,,Distribuidora,03/02/2025,COMERCIO,TIENDAS DE AUTOSERVICIO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao,," IRRIGACION #400 VILLAS DEBENAVENTE I C.P. 38030 Celaya, Guanajuato, México",PETROSMART - Silao - AMADO SABAS GUZMAN REYNAUD,"4427483110,",,,,undefined,,,,,,,undefined,undefined,,,
7362,INDUSTRIAL BALA,IBA040621NY5,NAJUM,Distribuidora,01/08/2025,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Durango,," CARRETERA GOMEZ PALACIO FCO I MADERO KM 8 #SN NA C.P. 35000 Gómez Palacio, Durango, México","ABACOM - Durango - Sayra Michelle López Conchas, ABACOM - Gomez Palacio - Sayra Michelle López Conchas","1111111111,",,,,undefined,,,,,,,undefined,undefined,,,
7247,INDUSTRIAL COMERCIAL AGRICOLA DEL PACIFICO,ICA8804284B1,,GasPetroil,01/07/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," R. T. LOAIZA #870 PRIMER CUADRO (CENTRO) C.P. 81200 Ahome, Sinaloa, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441035584,",,,,undefined,,,,,,,undefined,undefined,,,
1870,INDUSTRIAL CSC SA DE CV,ICS1710098M3,,Distribuidora,15/02/2019,INDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," FELIPE CARRILLO PUERTO #1366 GUADALUPANA C.P. 44220 Guadalajara, Jalisco, México",ABACOM - Guadalajara - MIGUEL HUMBERTO LOPEZ ALATORRE,"33 1808 9206,",,,,undefined,,,,,,,undefined,undefined,,,
2630,INDUSTRIAL DE ACERO VILSA SA DE CV,IAV880307FD6,,Distribuidora,13/07/2020,SERVICIOS,,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,ACP Combustibles,Mazatlan,," INSURGENTES #3 CENTRO C.P. 55740 Tecámac, México, México","ABACOM - Salamanca - AMADO SABAS GUZMAN REYNAUD, ABACOM - Silao - AMADO SABAS GUZMAN REYNAUD","5529969311,",,,,undefined,,,,,,,undefined,undefined,,,
4115,INDUSTRIAL DEL PACIFICO,IPA110404JSA,,Distribuidora,24/01/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ciudad Obregon,," CALZADA SALTILLO 400 SUR #710 CAMPESTRE LA ROSITA C.P. 27250 Torreón, Coahuila de Zaragoza, México","ABACOM - Ciudad Obregon - NELSON IVAN JARA VILLARREAL, PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD","6621967339,",,,,undefined,,,,,,,undefined,undefined,,,
462,INDUSTRIAL MINERA RAYA,IMR0903241D0,,Distribuidora,19/08/2016,MINERIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," 1ERA PRIVADA DE SELENIO #145  CIUDAD INDUSTRIAL C.P. 34208 Durango, Durango, México","ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Gomez Palacio - Sayra Michelle López Conchas","8111111111,",,,,undefined,,,,,,,undefined,undefined,,,
3001,INDUSTRIALIZADORA OLEOFINOS,IOL980901893,,Distribuidora,16/02/2021,INDUSTRIA,ALIMENTARIA,Credito,NO,08/01/2026,"$500,000.00",08/01/2026,"$500,000.00",Abastecedora,30,%0,Activo,Abastecedora,Guadalajara,," FCO MONTEJANO PALACIOS #25 S/COLONIA C.P. 45221 Zapopan, Jalisco, México",ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA,"8008224035,",,,,undefined,,,,,,,undefined,undefined,,,
3052,INDUSTRIAS ACUICOLAS TAHUE SOCIEDAD DE PRODUCCION RURAL DE RESPONSABILIDAD LIMITADA,IAT1901241A0,PATAGUE,Distribuidora,19/03/2021,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan,," CALLEJON DE LAS CARRERAS #SN LA CUCHILLA C.P. 80450 Culiacán, Sinaloa, México",ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"6677487743,",,,,undefined,,,,,,,undefined,undefined,,,
1407,INDUSTRIAS BARDA SA DE CV,IBA810905UF4,BARDA,Distribuidora,09/03/2018,PESCA,SARDINAS,Credito,NO,04/11/2020,"$2,000,000.00",12/07/2020,"$1,000,000.00",Abastecedora,30,%0.10000000149,Activo,Abastecedora,Los Mochis, DIESEL MARINO PETROIL," SUFRAGIO EFECTIVO #502 CENTRO C.P. 85000 Cajeme, Sonora, México",ABACOM - Los Mochis - MANUEL DUARTE MARTINEZ,"6444106630,6444106630",,,,undefined,,,,,,,undefined,undefined,,,
1353,INDUSTRIAS DAMES S DE RL DE CV,IDA160613HWA,,Distribuidora,03/01/2018,INDUSTRIA,,N/A,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan,," SAN ANTONIO #101 LA PROVIDENCIA C.P. 20342 Aguascalientes, Aguascalientes, México",,",",,,,undefined,,,,,,,undefined,undefined,,,
4022,INDUSTRIAS GONSAN,IGO1902093C2,GONSAN,Distribuidora,07/11/2022,TRANSPORTE,AUTOBUSES PASAJEROS,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," CALLE GOMEZ FARIAS #77 SAN PEDRO DE LAS COLONIAS CENTRO C.P. 27800 San Pedro, Coahuila de Zaragoza, México",ABACOM - Gomez Palacio - Sayra Michelle López Conchas,"8712928148,",,,,undefined,,,,,,,undefined,undefined,,,
1968,"INDUSTRIAS MARINO, SA DE CV",IMA940127RH6,,Distribuidora,14/05/2019,INDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan,," CARRETERA INTERNACIONAL KM 1193.5  AL SUR #. ANAHUAC C.P. 82188 Mazatlán, Sinaloa, México",ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD,",",,,,undefined,,,,,,,undefined,undefined,,,
6309,INDUSTRIAS NAVALES MEXICANAS,INM981202QZ1,,Distribuidora,23/10/2024,TRANSPORTE,MARITIMO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ensenada, DIESEL MARINO PETROIL," CALLE ONCE #159 ZONA CENTRO C.P. 22800 Ensenada, Baja California, México",ABACOM - Ensenada - ADRIANA CERVANTES ROBLES,"6461421646,",,,,undefined,,,,,,,undefined,undefined,,,
464,INDUSTRIAS PEGADURO,IPE910308739,,Distribuidora,05/12/2015,CONSTRUCCION,MATERIA PRIMA,Credito,NO,13/10/2017,"$3,000,000.00",08/07/2019,"$1,000,000.00",Abastecedora,30,%0.1,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," MADERO ORIENTE  #655  LOS SABINOS C.P. 59940 Cotija, Michoacán de Ocampo, México",ABACOM - Guadalajara - JORGE LUIS CAMAÑO FLORES,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
2716,INDUSTRIAS PROTEICAS DEL PACIFICO SA DE CV,IPP170815F20,,Distribuidora,01/09/2020,INDUSTRIA,ALIMENTARIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,AENE PRODUCE SA DE CV,Ensenada,," BLVD. PASEO MIGUEL LEYSON #201 EJIDAL C.P. 81020 Guasave, Sinaloa, México",AENE PRODUCE - Ensenada - AMADO SABAS GUZMAN REYNAUD,"6672680816,",,,,undefined,,,,,,,undefined,undefined,,,
7325,INDUSTRIAS RECIO,IRE000703KG7,,GasPetroil,23/07/2025,COMERCIO,TIENDAS DE AUTOSERVICIO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," INDUSTRIAL 2 #11 PTE LA PRIMAVERA SECCION PARQUE INDUSTRIAL C.P. 80199 Culiacán, Sinaloa, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6671970759,",,,,undefined,,,,,,,undefined,undefined,,,
2702,INDUSTRIAS SOLMAR V,ISV060210MX5,,Distribuidora,27/08/2020,TURISMO,TRANSPORTE DE TURISMO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Ensenada,," AVENIDA DE LA JUVENTUD #SN BENITO JUAREZ C.P. 23469 Los Cabos, Baja California Sur, México","ABACOM - Ensenada - ADRIANA CERVANTES ROBLES, ABACOM - Mazatlan - CARLOS GENARO ESCOBAR ZAMUDIO","6241836497,",,,,undefined,,,,,,,undefined,undefined,,,
5813,INDUSTRIAS VICPE,IVI140304TP6,,GasPetroil,05/06/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," BLVD. LUIS DONALDO COLOSIO #671 SANTA FE C.P. 83249 Hermosillo, Sonora, México","PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - AUTOTANQUE - AMADO SABAS GUZMAN REYNAUD","6626909819,",,,,undefined,,,,,,,undefined,undefined,,,
7953,INES GUERRERO LUQUE,GULI6501217G8,,Distribuidora,12/02/2026,AGRICULTURA,AGROINDUSTRIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," DOMICILIO CONOCIDO #SN SN C.P. 81981 Sinaloa, Sinaloa, México",ABACOM - Los Mochis - JESUS ENRIQUE SALDAÑA ACOSTA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
2951,INFRAESTRUCTURA MINERA IC S.A. DE C.V.,IMI160909PS6,,Distribuidora,15/01/2021,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Credito,NO,15/01/2021,"$2,000,000.00",15/01/2021,"$2,000,000.00",Abastecedora,30,%0.10000000149,Activo,Abastecedora,Durango, DIESEL AUTOMOTRIZ PETROIL," RIO ELOTA 56 A PONIENTE #56 GUADALUPE C.P. 80220 Culiacán, Sinaloa, México",,"6677126060,",,,,undefined,,,,,,,undefined,undefined,,,
1209,INFRAESTRUCTURA PUBLICA Y OBRA CIVIL SA DE CV,IPO110225GJ8,,Distribuidora,07/08/2017,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Tijuana,," MAL PASO #23642 LOMAS DE LA PRESA C.P. 22125 Tijuana, Baja California, México",ABACOM - Mexicali - AMADO SABAS GUZMAN REYNAUD,"6649726239,",,,,undefined,,,,,,,undefined,undefined,,,
2862,INFRAESTRUCTURA URBANA DE SINALOA,IUS120201AU2,INFRAESTRUCTURA,Distribuidora,19/11/2020,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Credito,NO,19/11/2020,"$500,000.00",,$0.00,Abastecedora,30,%0,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA), DIESEL PETROIL"," VALERIO #3552 ALTAMIRA C.P. 80027 Culiacán, Sinaloa, México","ABACOM - Culiacan - ROSA MONTAÑO MACIEL, ACP - Culiacan - ROSA MONTAÑO MACIEL","6677661671,",,,,undefined,,,,,,,undefined,undefined,,,
1755,INFRAESTRUCTURA VIAL Y ASFALTOS SA DE CV,IVA10072393A,,Distribuidora,07/11/2018,CONSTRUCCION,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan,," BOULEVARD HEROE DE NACOZARI #1813 SAN NICOLAS TETITZINTLA C.P. 75710 Tehuacán, Puebla, México","ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ACP - Mazatlan - AMADO SABAS GUZMAN REYNAUD",",",,,,undefined,,,,,,,undefined,undefined,,,
2379,Infraestructura y Servicios Portuarios SA de CV,ISP051221DTA,,Distribuidora,16/01/2020,SIN SECTOR,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,PETROIL MARINE,Ensenada,," BLV.COSTERO #2186 CARLOS PACHECO C.P. 22890 Ensenada, Baja California, México",,"6461167382,",,,,undefined,,,,,,,undefined,undefined,,,
5163,INFRAREST Y PROYECTOS DE MEXICO,IPM2208111I9,,GasPetroil,23/02/2024,COMERCIO,TIENDAS DE AUTOSERVICIO,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," HIDALGO #132 PTE CENTRO C.P. 80000 Culiacán, Sinaloa, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6675468917,",,,,undefined,,,,,,,undefined,undefined,,,
4750,INGEMAS MEXICO,IME120418C5A,,Distribuidora,04/11/2023,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao,," ALEJANDRO DUMAS #42 POLANCO V SECCION C.P. 11560 Miguel Hidalgo, Ciudad de México, México",PETROSMART - Silao - MIGUEL ANGEL ZERMEÑO FONSECA,"5625511688,",,,,undefined,,,,,,,undefined,undefined,,,
1398,INGENIERÍA CONTROL E INSTRUMENTACIÓN SA DE CV,ICI980320M14,,Distribuidora,26/02/2018,SIN SECTOR,,N/A,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Hermosillo,," CAMINO AL LECHUGAL #1118 ENRIQUE RANGEL C.P. 67480 Santa Catarina, Nuevo León, México",ABACOM - Hermosillo - RENE COTA VALENZUELA,"SIN NUMERO,",,,,undefined,,,,,,,undefined,undefined,,,
4557,INGENIERIA DE JAULAS MARINAS DE MEXICO,IJM150518D14,,Distribuidora,29/07/2023,PESCA,TIBURON,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan,," ARIES #3512 VILLA GALAXIA C.P. 82150 Mazatlán, Sinaloa, México","ABACOM - Mazatlan - CARLOS GENARO ESCOBAR ZAMUDIO, PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD","6692063735,",,,,undefined,,,,,,,undefined,undefined,,,
7187,INGENIERIA DISEÑO Y CONSTRUCCION DE PUENTES Y ESTRUCTURAS,IDC960918P31,ALFA PRO,Distribuidora,13/06/2025,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Villahermosa,," JOSE ANTONIO TORRES #761 VIADUCTO PIEDAD C.P. 8200 Iztacalco, Ciudad de México, México","ABACOM - Villahermosa - ANGEL ALFREDO HERNANDEZ DIAZ, PETROSMART - Villahermosa - ANGEL ALFREDO HERNANDEZ DIAZ","2291785332,",,,,undefined,,,,,,,undefined,undefined,,,
5941,INGENIERIA MORAVI,IMO140408CY5,,GasPetroil,30/06/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," QUINTERO ARCE #58 EL LLANO C.P. 83210 Hermosillo, Sonora, México",PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD,"6621241206,",,,,undefined,,,,,,,undefined,undefined,,,
7733,INGENIERIA PROYECTOS ELECTRICOS Y REFRIGERACION,IPE9701084H9,,GasPetroil,26/11/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," NARANJO #205 SAN BENITO C.P. 83190 Hermosillo, Sonora, México",PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD,"6622103113,",,,,undefined,,,,,,,undefined,undefined,,,
5913,INGENIERIA Y CONSTRUCCIONES SABODEPA,ICS020522T97,,GasPetroil,26/06/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," ANGEL ARREOLA #119 VALLE DORADO C.P. 83175 Hermosillo, Sonora, México",PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD,"6622142218,",,,,undefined,,,,,,,undefined,undefined,,,
456,INGENIERIA Y DESARROLLOS TERRA,IDT030605EV5,,Distribuidora,30/07/2011,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," LAGO DE CUIEZEO  #1750 LAS QUINTAS C.P. 80060 Culiacán, Sinaloa, México | PRIVADA 8VA #P227 CAMPO DIEZ C.P. 80396 Culiacán, Sinaloa, México | PRIVADA 8VA P227 #S/N OTRA NO ESPECIFICADA EN EL CATALOGO C.P. 80396 Culiacán, Sinaloa, México","ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD, ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Tijuana - JORGE ALVAREZ GONZALEZ","6671314042,",,,,undefined,,,,,,,undefined,undefined,,,
6287,INGENIERIA Y DISEÑOS SONOMEX,IDS040514T49,,GasPetroil,17/10/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," SUFRAGIO EFECTIVO #145 CENTRO C.P. 85000 Cajeme, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6441469353,",,,,undefined,,,,,,,undefined,undefined,,,
2819,INGENIERIA Y OBRAS DEL PACIFICO SA DE CV,IOP080524R48,,Distribuidora,27/10/2020,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," AVENIDA PRIMAVERA MANZANA 56 LOTE 6 #S/N VALLE  DE  LAS  GARZAS C.P. 28219 Manzanillo, Colima, México",ABACOM - Guadalajara - HUMBERTO RICARDO CARRILLO LOPEZ,"3143367508,",,,,undefined,,,,,,,undefined,undefined,,,
1388,INGENIERIA Y PROYECTOS ENERGETICOS SUSTENTABLES,IPE120518NN1,CRIFEG,Distribuidora,15/02/2018,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan," DIESEL AUTOMOTRIZ PETROIL, DIESEL DE ULTRA BAJO EN AZUFRE (DUBA), DIESEL PETROIL"," BLVD PEDRO MARIA ANAYA #2000 BUROCRATA C.P. 80030 Culiacán, Sinaloa, México",ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"1111111111,",,,,undefined,,,,,,,undefined,undefined,,,
3568,INGENIERIA Y SERVICIOS VYNSA SA DE CV,ISV131028P19,,Distribuidora,04/01/2022,CONSTRUCCION,MATERIA PRIMA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," CALLE 41 #250 NORTE NUEVA CALIFORNIA C.P. 27089 Torreón, Coahuila de Zaragoza, México",,"8717926292,",,,,undefined,,,,,,,undefined,undefined,,,
